game_id,game_dt,short_name,notes,venue_id,game_dt_local,game_dt_dow,attendance,neutral_site,team_id,team_abbr,score,opponent_team_id,opponent_team_abbr,opponent_score,winner,canceled
401471113,2023-04-07T02:10Z,LAD @ ARI,,30,2023-04-06T19:10:00-07:00,Thursday,48034,0,29,ARI,2,19,LAD,5,0,0
401471121,2023-04-08T01:40Z,LAD @ ARI,,30,2023-04-07T18:40:00-07:00,Friday,30249,0,29,ARI,6,19,LAD,3,1,0
401471134,2023-04-09T00:10Z,LAD @ ARI,,30,2023-04-08T17:10:00-07:00,Saturday,26881,0,29,ARI,12,19,LAD,8,1,0
401471149,2023-04-09T20:10Z,LAD @ ARI,,30,2023-04-09T13:10:00-07:00,Sunday,18543,0,29,ARI,11,19,LAD,6,1,0
401471166,2023-04-11T01:40Z,MIL @ ARI,,30,2023-04-10T18:40:00-07:00,Monday,12681,0,29,ARI,3,8,MIL,0,1,0
401471181,2023-04-12T01:40Z,MIL @ ARI,,30,2023-04-11T18:40:00-07:00,Tuesday,17069,0,29,ARI,1,8,MIL,7,0,0
401471196,2023-04-12T19:40Z,MIL @ ARI,,30,2023-04-12T12:40:00-07:00,Wednesday,13136,0,29,ARI,7,8,MIL,3,1,0
401471304,2023-04-21T01:40Z,SD @ ARI,,30,2023-04-20T18:40:00-07:00,Thursday,16734,0,29,ARI,5,25,SD,7,0,0
401471316,2023-04-22T01:40Z,SD @ ARI,,30,2023-04-21T18:40:00-07:00,Friday,21308,0,29,ARI,9,25,SD,0,1,0
401471331,2023-04-23T00:10Z,SD @ ARI,,30,2023-04-22T17:10:00-07:00,Saturday,28419,0,29,ARI,3,25,SD,5,0,0
401471346,2023-04-23T20:10Z,SD @ ARI,,30,2023-04-23T13:10:00-07:00,Sunday,23655,0,29,ARI,5,25,SD,7,0,0
401471356,2023-04-25T01:40Z,KC @ ARI,,30,2023-04-24T18:40:00-07:00,Monday,9815,0,29,ARI,5,7,KC,4,1,0
401471367,2023-04-26T01:40Z,KC @ ARI,,30,2023-04-25T18:40:00-07:00,Tuesday,13835,0,29,ARI,4,7,KC,5,0,0
401471382,2023-04-26T19:40Z,KC @ ARI,,30,2023-04-26T12:40:00-07:00,Wednesday,14343,0,29,ARI,2,7,KC,0,1,0
401471506,2023-05-06T01:40Z,WSH @ ARI,,30,2023-05-05T18:40:00-07:00,Friday,16384,0,29,ARI,3,20,WSH,1,1,0
401471521,2023-05-07T00:10Z,WSH @ ARI,,30,2023-05-06T17:10:00-07:00,Saturday,27345,0,29,ARI,8,20,WSH,7,1,0
401471536,2023-05-07T20:10Z,WSH @ ARI,,30,2023-05-07T13:10:00-07:00,Sunday,17174,0,29,ARI,8,20,WSH,9,0,0
401471543,2023-05-09T01:40Z,MIA @ ARI,,30,2023-05-08T18:40:00-07:00,Monday,9071,0,29,ARI,5,28,MIA,2,1,0
401471555,2023-05-10T01:40Z,MIA @ ARI,,30,2023-05-09T18:40:00-07:00,Tuesday,13608,0,29,ARI,2,28,MIA,6,0,0
401471570,2023-05-10T19:40Z,MIA @ ARI,,30,2023-05-10T12:40:00-07:00,Wednesday,10482,0,29,ARI,4,28,MIA,5,0,0
401471583,2023-05-12T01:40Z,SF @ ARI,,30,2023-05-11T18:40:00-07:00,Thursday,15582,0,29,ARI,2,26,SF,6,0,0
401471596,2023-05-13T01:40Z,SF @ ARI,,30,2023-05-12T18:40:00-07:00,Friday,19266,0,29,ARI,7,26,SF,5,1,0
401471611,2023-05-14T00:10Z,SF @ ARI,,30,2023-05-13T17:10:00-07:00,Saturday,25147,0,29,ARI,7,26,SF,2,1,0
401471626,2023-05-14T20:10Z,SF @ ARI,,30,2023-05-14T13:10:00-07:00,Sunday,26267,0,29,ARI,2,26,SF,1,1,0
401471776,2023-05-27T01:40Z,BOS @ ARI,,30,2023-05-26T18:40:00-07:00,Friday,25467,0,29,ARI,2,2,BOS,7,0,0
401471791,2023-05-27T23:15Z,BOS @ ARI,,30,2023-05-27T16:15:00-07:00,Saturday,29142,0,29,ARI,1,2,BOS,2,0,0
401471806,2023-05-28T20:10Z,BOS @ ARI,,30,2023-05-28T13:10:00-07:00,Sunday,26051,0,29,ARI,4,2,BOS,2,1,0
401471824,2023-05-29T20:10Z,COL @ ARI,,30,2023-05-29T13:10:00-07:00,Monday,15304,0,29,ARI,7,27,COL,5,1,0
401471836,2023-05-31T01:40Z,COL @ ARI,,30,2023-05-30T18:40:00-07:00,Tuesday,11146,0,29,ARI,5,27,COL,1,1,0
401471851,2023-06-01T01:40Z,COL @ ARI,,30,2023-05-31T18:40:00-07:00,Wednesday,11844,0,29,ARI,6,27,COL,0,1,0
401471864,2023-06-01T19:40Z,COL @ ARI,,30,2023-06-01T12:40:00-07:00,Thursday,16492,0,29,ARI,5,27,COL,4,1,0
401471869,2023-06-03T01:40Z,ATL @ ARI,,30,2023-06-02T18:40:00-07:00,Friday,27469,0,29,ARI,3,15,ATL,2,1,0
401471884,2023-06-04T02:10Z,ATL @ ARI,,30,2023-06-03T19:10:00-07:00,Saturday,36529,0,29,ARI,2,15,ATL,5,0,0
401471899,2023-06-04T20:10Z,ATL @ ARI,,30,2023-06-04T13:10:00-07:00,Sunday,32401,0,29,ARI,5,15,ATL,8,0,0
401472011,2023-06-13T01:40Z,PHI @ ARI,,30,2023-06-12T18:40:00-07:00,Monday,18432,0,29,ARI,9,22,PHI,8,1,0
401471116,2023-04-06T23:20Z,SD @ ATL,,218,2023-04-06T19:20:00-04:00,Thursday,42803,0,15,ATL,7,25,SD,6,1,0
401471123,2023-04-07T23:20Z,SD @ ATL,,218,2023-04-07T19:20:00-04:00,Friday,41963,0,15,ATL,4,25,SD,5,0,0
401471138,2023-04-08T23:20Z,SD @ ATL,,218,2023-04-08T19:20:00-04:00,Saturday,40154,0,15,ATL,1,25,SD,4,0,0
401471153,2023-04-09T23:00Z,SD @ ATL,,218,2023-04-09T19:00:00-04:00,Sunday,40138,0,15,ATL,2,25,SD,10,0,0
401471162,2023-04-10T23:20Z,CIN @ ATL,,218,2023-04-10T19:20:00-04:00,Monday,30237,0,15,ATL,5,17,CIN,4,1,0
401471176,2023-04-11T23:20Z,CIN @ ATL,,218,2023-04-11T19:20:00-04:00,Tuesday,33559,0,15,ATL,7,17,CIN,6,1,0
401471191,2023-04-12T23:20Z,CIN @ ATL,,218,2023-04-12T19:20:00-04:00,Wednesday,30648,0,15,ATL,5,17,CIN,4,1,0
401471310,2023-04-21T23:20Z,HOU @ ATL,,218,2023-04-21T19:20:00-04:00,Friday,41397,0,15,ATL,4,18,HOU,6,0,0
401471325,2023-04-22T23:20Z,HOU @ ATL,,218,2023-04-22T19:20:00-04:00,Saturday,42399,0,15,ATL,3,18,HOU,6,0,0
401471340,2023-04-23T17:35Z,HOU @ ATL,,218,2023-04-23T13:35:00-04:00,Sunday,41530,0,15,ATL,2,18,HOU,5,0,0
401471357,2023-04-24T23:20Z,MIA @ ATL,,218,2023-04-24T19:20:00-04:00,Monday,28241,0,15,ATL,11,28,MIA,0,1,0
401471368,2023-04-25T23:20Z,MIA @ ATL,,218,2023-04-25T19:20:00-04:00,Tuesday,34059,0,15,ATL,7,28,MIA,4,1,0
401471383,2023-04-26T23:20Z,MIA @ ATL,,218,2023-04-26T19:20:00-04:00,Wednesday,30282,0,15,ATL,6,28,MIA,4,1,0
401471394,2023-04-27T16:20Z,MIA @ ATL,,218,2023-04-27T12:20:00-04:00,Thursday,32196,0,15,ATL,4,28,MIA,5,0,0
401471494,2023-05-05T23:20Z,BAL @ ATL,,218,2023-05-05T19:20:00-04:00,Friday,40176,0,15,ATL,4,1,BAL,9,0,0
401471509,2023-05-06T23:15Z,BAL @ ATL,,218,2023-05-06T19:15:00-04:00,Saturday,41454,0,15,ATL,5,1,BAL,4,1,0
401471524,2023-05-07T15:35Z,BAL @ ATL,,218,2023-05-07T11:35:00-04:00,Sunday,40800,0,15,ATL,3,1,BAL,2,1,0
401471550,2023-05-09T23:20Z,BOS @ ATL,,218,2023-05-09T19:20:00-04:00,Tuesday,36805,0,15,ATL,9,2,BOS,3,1,0
401471565,2023-05-10T23:20Z,BOS @ ATL,,218,2023-05-10T19:20:00-04:00,Wednesday,40270,0,15,ATL,2,2,BOS,5,0,0
401471691,2023-05-19T23:20Z,SEA @ ATL,,218,2023-05-19T19:20:00-04:00,Friday,40412,0,15,ATL,6,12,SEA,2,1,0
401471706,2023-05-20T23:15Z,SEA @ ATL,,218,2023-05-20T19:15:00-04:00,Saturday,40250,0,15,ATL,3,12,SEA,7,0,0
401471721,2023-05-21T17:35Z,SEA @ ATL,,218,2023-05-21T13:35:00-04:00,Sunday,40213,0,15,ATL,3,12,SEA,2,1,0
401471729,2023-05-22T23:20Z,LAD @ ATL,,218,2023-05-22T19:20:00-04:00,Monday,40205,0,15,ATL,6,19,LAD,8,0,0
401471742,2023-05-23T23:20Z,LAD @ ATL,,218,2023-05-23T19:20:00-04:00,Tuesday,36731,0,15,ATL,1,19,LAD,8,0,0
401471757,2023-05-24T23:20Z,LAD @ ATL,,218,2023-05-24T19:20:00-04:00,Wednesday,37838,0,15,ATL,4,19,LAD,3,1,0
401471770,2023-05-25T23:20Z,PHI @ ATL,,218,2023-05-25T19:20:00-04:00,Thursday,43216,0,15,ATL,8,22,PHI,5,1,0
401471782,2023-05-26T23:20Z,PHI @ ATL,,218,2023-05-26T19:20:00-04:00,Friday,40533,0,15,ATL,4,22,PHI,6,0,0
401471798,2023-05-27T20:10Z,PHI @ ATL,,218,2023-05-27T16:10:00-04:00,Saturday,42665,0,15,ATL,1,22,PHI,2,0,0
401471812,2023-05-28T23:00Z,PHI @ ATL,,218,2023-05-28T19:00:00-04:00,Sunday,43109,0,15,ATL,11,22,PHI,4,1,0
401471931,2023-06-06T23:20Z,NYM @ ATL,,218,2023-06-06T19:20:00-04:00,Tuesday,37365,0,15,ATL,6,21,NYM,4,1,0
401471946,2023-06-07T23:20Z,NYM @ ATL,,218,2023-06-07T19:20:00-04:00,Wednesday,40178,0,15,ATL,7,21,NYM,5,1,0
401471959,2023-06-08T23:20Z,NYM @ ATL,,218,2023-06-08T19:20:00-04:00,Thursday,39347,0,15,ATL,13,21,NYM,10,1,0
401471973,2023-06-09T23:20Z,WSH @ ATL,,218,2023-06-09T19:20:00-04:00,Friday,40297,0,15,ATL,3,20,WSH,2,1,0
401471989,2023-06-10T20:10Z,WSH @ ATL,,218,2023-06-10T16:10:00-04:00,Saturday,40799,0,15,ATL,6,20,WSH,4,1,0
401472003,2023-06-11T17:35Z,WSH @ ATL,,218,2023-06-11T13:35:00-04:00,Sunday,36744,0,15,ATL,2,20,WSH,6,0,0
401471115,2023-04-06T19:05Z,NYY @ BAL,Inclement Weather - Makeup on April 7,1,2023-04-06T15:05:00-04:00,Thursday,0,0,1,BAL,0,10,NYY,0,,1
401539392,2023-04-07T19:05Z,NYY @ BAL,Makeup from April 6,1,2023-04-07T15:05:00-04:00,Friday,45017,0,1,BAL,7,10,NYY,6,1,0
401471136,2023-04-08T23:05Z,NYY @ BAL,,1,2023-04-08T19:05:00-04:00,Saturday,30561,0,1,BAL,1,10,NYY,4,0,0
401471151,2023-04-09T17:35Z,NYY @ BAL,,1,2023-04-09T13:35:00-04:00,Sunday,29221,0,1,BAL,3,10,NYY,5,0,0
401471168,2023-04-10T22:35Z,OAK @ BAL,,1,2023-04-10T18:35:00-04:00,Monday,9322,0,1,BAL,5,11,OAK,1,1,0
401471183,2023-04-11T22:35Z,OAK @ BAL,,1,2023-04-11T18:35:00-04:00,Tuesday,12305,0,1,BAL,12,11,OAK,8,1,0
401471198,2023-04-12T22:35Z,OAK @ BAL,,1,2023-04-12T18:35:00-04:00,Wednesday,10181,0,1,BAL,4,11,OAK,8,0,0
401471207,2023-04-13T17:05Z,OAK @ BAL,,1,2023-04-13T13:05:00-04:00,Thursday,11665,0,1,BAL,8,11,OAK,7,1,0
401471309,2023-04-21T23:05Z,DET @ BAL,,1,2023-04-21T19:05:00-04:00,Friday,18772,0,1,BAL,2,6,DET,1,1,0
401471324,2023-04-22T23:05Z,DET @ BAL,,1,2023-04-22T19:05:00-04:00,Saturday,12194,0,1,BAL,5,6,DET,1,1,0
401471339,2023-04-23T17:35Z,DET @ BAL,,1,2023-04-23T13:35:00-04:00,Sunday,36975,0,1,BAL,2,6,DET,1,1,0
401471351,2023-04-24T22:35Z,BOS @ BAL,,1,2023-04-24T18:35:00-04:00,Monday,11811,0,1,BAL,5,2,BOS,4,1,0
401471362,2023-04-25T22:35Z,BOS @ BAL,,1,2023-04-25T18:35:00-04:00,Tuesday,14343,0,1,BAL,6,2,BOS,8,0,0
401471377,2023-04-26T17:05Z,BOS @ BAL,,1,2023-04-26T13:05:00-04:00,Wednesday,12044,0,1,BAL,6,2,BOS,2,1,0
401471546,2023-05-08T22:35Z,TB @ BAL,,1,2023-05-08T18:35:00-04:00,Monday,12669,0,1,BAL,0,30,TB,3,0,0
401471560,2023-05-09T22:35Z,TB @ BAL,,1,2023-05-09T18:35:00-04:00,Tuesday,10017,0,1,BAL,4,30,TB,2,1,0
401471575,2023-05-10T22:35Z,TB @ BAL,,1,2023-05-10T18:35:00-04:00,Wednesday,14395,0,1,BAL,2,30,TB,1,1,0
401471593,2023-05-12T23:05Z,PIT @ BAL,,1,2023-05-12T19:05:00-04:00,Friday,25682,0,1,BAL,6,23,PIT,3,1,0
401471608,2023-05-13T23:05Z,PIT @ BAL,,1,2023-05-13T19:05:00-04:00,Saturday,21926,0,1,BAL,2,23,PIT,0,1,0
401471623,2023-05-14T17:35Z,PIT @ BAL,,1,2023-05-14T13:35:00-04:00,Sunday,36403,0,1,BAL,0,23,PIT,4,0,0
401471631,2023-05-15T22:35Z,LAA @ BAL,,1,2023-05-15T18:35:00-04:00,Monday,20148,0,1,BAL,5,3,LAA,9,0,0
401471643,2023-05-16T22:35Z,LAA @ BAL,,1,2023-05-16T18:35:00-04:00,Tuesday,13244,0,1,BAL,7,3,LAA,3,1,0
401471658,2023-05-17T22:35Z,LAA @ BAL,,1,2023-05-17T18:35:00-04:00,Wednesday,15702,0,1,BAL,3,3,LAA,1,1,0
401471673,2023-05-18T16:35Z,LAA @ BAL,,1,2023-05-18T12:35:00-04:00,Thursday,27778,0,1,BAL,5,3,LAA,6,0,0
401471787,2023-05-26T23:05Z,TEX @ BAL,,1,2023-05-26T19:05:00-04:00,Friday,20293,0,1,BAL,2,13,TEX,12,0,0
401471803,2023-05-27T20:05Z,TEX @ BAL,,1,2023-05-27T16:05:00-04:00,Saturday,37939,0,1,BAL,3,13,TEX,5,0,0
401471817,2023-05-28T17:35Z,TEX @ BAL,,1,2023-05-28T13:35:00-04:00,Sunday,25124,0,1,BAL,3,13,TEX,2,1,0
401471823,2023-05-29T17:05Z,CLE @ BAL,,1,2023-05-29T13:05:00-04:00,Monday,25249,0,1,BAL,0,5,CLE,5,0,0
401471835,2023-05-30T23:05Z,CLE @ BAL,,1,2023-05-30T19:05:00-04:00,Tuesday,11709,0,1,BAL,8,5,CLE,5,1,0
401471850,2023-05-31T19:05Z,CLE @ BAL,,1,2023-05-31T15:05:00-04:00,Wednesday,11304,0,1,BAL,8,5,CLE,12,0,0
401471966,2023-06-09T23:05Z,KC @ BAL,,1,2023-06-09T19:05:00-04:00,Friday,18076,0,1,BAL,3,7,KC,2,1,0
401471981,2023-06-10T20:05Z,KC @ BAL,,1,2023-06-10T16:05:00-04:00,Saturday,34136,0,1,BAL,6,7,KC,1,1,0
401471996,2023-06-11T17:35Z,KC @ BAL,,1,2023-06-11T13:35:00-04:00,Sunday,23255,0,1,BAL,11,7,KC,3,1,0
401471021,2023-03-30T18:10Z,BAL @ BOS,MLB Opening Day,2,2023-03-30T14:10:00-04:00,Thursday,36049,0,2,BOS,9,1,BAL,10,0,0
401471041,2023-04-01T20:10Z,BAL @ BOS,,2,2023-04-01T16:10:00-04:00,Saturday,29062,0,2,BOS,9,1,BAL,8,1,0
401471056,2023-04-02T17:35Z,BAL @ BOS,,2,2023-04-02T13:35:00-04:00,Sunday,27886,0,2,BOS,9,1,BAL,5,1,0
401471078,2023-04-03T23:10Z,PIT @ BOS,,2,2023-04-03T19:10:00-04:00,Monday,28369,0,2,BOS,6,23,PIT,7,0,0
401471093,2023-04-04T23:10Z,PIT @ BOS,,2,2023-04-04T19:10:00-04:00,Tuesday,28842,0,2,BOS,1,23,PIT,4,0,0
401471106,2023-04-05T17:35Z,PIT @ BOS,,2,2023-04-05T13:35:00-04:00,Wednesday,24477,0,2,BOS,1,23,PIT,4,0,0
401471211,2023-04-14T23:10Z,LAA @ BOS,,2,2023-04-14T19:10:00-04:00,Friday,36680,0,2,BOS,5,3,LAA,3,1,0
401471226,2023-04-15T20:10Z,LAA @ BOS,,2,2023-04-15T16:10:00-04:00,Saturday,36594,0,2,BOS,9,3,LAA,7,1,0
401471241,2023-04-16T17:35Z,LAA @ BOS,,2,2023-04-16T13:35:00-04:00,Sunday,34790,0,2,BOS,2,3,LAA,1,1,0
401471256,2023-04-17T15:10Z,LAA @ BOS,,2,2023-04-17T11:10:00-04:00,Monday,34942,0,2,BOS,4,3,LAA,5,0,0
401471275,2023-04-18T23:10Z,MIN @ BOS,,2,2023-04-18T19:10:00-04:00,Tuesday,28132,0,2,BOS,5,9,MIN,4,1,0
401471290,2023-04-19T23:10Z,MIN @ BOS,,2,2023-04-19T19:10:00-04:00,Wednesday,30027,0,2,BOS,4,9,MIN,10,0,0
401471302,2023-04-20T17:35Z,MIN @ BOS,,2,2023-04-20T13:35:00-04:00,Thursday,34427,0,2,BOS,11,9,MIN,5,1,0
401471408,2023-04-28T23:10Z,CLE @ BOS,,2,2023-04-28T19:10:00-04:00,Friday,30578,0,2,BOS,2,5,CLE,5,0,0
401471422,2023-04-29T20:10Z,CLE @ BOS,,2,2023-04-29T16:10:00-04:00,Saturday,31717,0,2,BOS,8,5,CLE,7,1,0
401471437,2023-04-30T17:35Z,CLE @ BOS,,2,2023-04-30T13:35:00-04:00,Sunday,29395,0,2,BOS,7,5,CLE,1,1,0
401471452,2023-05-01T23:10Z,TOR @ BOS,,2,2023-05-01T19:10:00-04:00,Monday,27438,0,2,BOS,6,14,TOR,5,1,0
401471466,2023-05-02T23:10Z,TOR @ BOS,,2,2023-05-02T19:10:00-04:00,Tuesday,27721,0,2,BOS,7,14,TOR,6,1,0
401471481,2023-05-03T23:10Z,TOR @ BOS,,2,2023-05-03T19:10:00-04:00,Wednesday,27963,0,2,BOS,8,14,TOR,3,1,0
401471492,2023-05-04T22:10Z,TOR @ BOS,,2,2023-05-04T18:10:00-04:00,Thursday,30173,0,2,BOS,11,14,TOR,5,1,0
401471597,2023-05-12T23:10Z,STL @ BOS,,2,2023-05-12T19:10:00-04:00,Friday,34553,0,2,BOS,6,24,STL,8,0,0
401471612,2023-05-13T20:10Z,STL @ BOS,,2,2023-05-13T16:10:00-04:00,Saturday,35935,0,2,BOS,3,24,STL,4,0,0
401471627,2023-05-14T23:00Z,STL @ BOS,,2,2023-05-14T19:00:00-04:00,Sunday,27732,0,2,BOS,1,24,STL,9,0,0
401471640,2023-05-15T23:10Z,SEA @ BOS,,2,2023-05-15T19:10:00-04:00,Monday,31744,0,2,BOS,1,12,SEA,10,0,0
401471653,2023-05-16T23:10Z,SEA @ BOS,,2,2023-05-16T19:10:00-04:00,Tuesday,31476,0,2,BOS,9,12,SEA,4,1,0
401471668,2023-05-17T23:10Z,SEA @ BOS,,2,2023-05-17T19:10:00-04:00,Wednesday,32209,0,2,BOS,12,12,SEA,3,1,0
401471834,2023-05-30T23:10Z,CIN @ BOS,,2,2023-05-30T19:10:00-04:00,Tuesday,31642,0,2,BOS,8,17,CIN,9,0,0
401471849,2023-05-31T23:10Z,CIN @ BOS,,2,2023-05-31T19:10:00-04:00,Wednesday,32593,0,2,BOS,4,17,CIN,5,0,0
401471862,2023-06-01T23:10Z,CIN @ BOS,,2,2023-06-01T19:10:00-04:00,Thursday,31204,0,2,BOS,8,17,CIN,2,1,0
401471879,2023-06-02T23:10Z,TB @ BOS,Postponed - Makeup date June 5,2,2023-06-02T19:10:00-04:00,Friday,0,0,2,BOS,0,30,TB,0,,1
401471894,2023-06-03T17:10Z,TB @ BOS,,2,2023-06-03T13:10:00-04:00,Saturday,31303,0,2,BOS,8,30,TB,5,1,0
401517590,2023-06-03T22:10Z,TB @ BOS,,2,2023-06-03T18:10:00-04:00,Saturday,30784,0,2,BOS,2,30,TB,4,0,0
401471909,2023-06-04T17:35Z,TB @ BOS,,2,2023-06-04T13:35:00-04:00,Sunday,34192,0,2,BOS,2,30,TB,6,0,0
401552047,2023-06-05T20:05Z,TB @ BOS,Makeup from June 2,2,2023-06-05T16:05:00-04:00,Monday,30860,0,2,BOS,1,30,TB,4,0,0
401472009,2023-06-12T23:10Z,COL @ BOS,,2,2023-06-12T19:10:00-04:00,Monday,32227,0,2,BOS,3,27,COL,4,0,0
401471025,2023-03-30T18:20Z,MIL @ CHC,MLB Opening Day,16,2023-03-30T13:20:00-05:00,Thursday,36054,0,16,CHC,4,8,MIL,0,1,0
401471045,2023-04-01T18:20Z,MIL @ CHC,,16,2023-04-01T13:20:00-05:00,Saturday,31363,0,16,CHC,1,8,MIL,3,0,0
401471060,2023-04-02T18:20Z,MIL @ CHC,,16,2023-04-02T13:20:00-05:00,Sunday,33266,0,16,CHC,5,8,MIL,9,0,0
401471126,2023-04-07T18:20Z,TEX @ CHC,,16,2023-04-07T13:20:00-05:00,Friday,29094,0,16,CHC,2,13,TEX,0,1,0
401471141,2023-04-08T20:05Z,TEX @ CHC,,16,2023-04-08T15:05:00-05:00,Saturday,33578,0,16,CHC,10,13,TEX,3,1,0
401471156,2023-04-09T18:20Z,TEX @ CHC,,16,2023-04-09T13:20:00-05:00,Sunday,28807,0,16,CHC,2,13,TEX,8,0,0
401471170,2023-04-10T23:40Z,SEA @ CHC,,16,2023-04-10T18:40:00-05:00,Monday,26766,0,16,CHC,3,12,SEA,2,1,0
401471185,2023-04-11T23:40Z,SEA @ CHC,,16,2023-04-11T18:40:00-05:00,Tuesday,30081,0,16,CHC,14,12,SEA,9,1,0
401471200,2023-04-12T18:20Z,SEA @ CHC,,16,2023-04-12T13:20:00-05:00,Wednesday,26944,0,16,CHC,2,12,SEA,5,0,0
401471301,2023-04-20T23:40Z,LAD @ CHC,,16,2023-04-20T18:40:00-05:00,Thursday,32817,0,16,CHC,2,19,LAD,6,0,0
401471312,2023-04-21T18:20Z,LAD @ CHC,,16,2023-04-21T13:20:00-05:00,Friday,30381,0,16,CHC,13,19,LAD,0,1,0
401471327,2023-04-22T18:20Z,LAD @ CHC,,16,2023-04-22T13:20:00-05:00,Saturday,35076,0,16,CHC,4,19,LAD,9,0,0
401471342,2023-04-23T18:20Z,LAD @ CHC,,16,2023-04-23T13:20:00-05:00,Sunday,33494,0,16,CHC,3,19,LAD,7,0,0
401471371,2023-04-25T23:40Z,SD @ CHC,,16,2023-04-25T18:40:00-05:00,Tuesday,27956,0,16,CHC,6,25,SD,0,1,0
401471386,2023-04-26T23:40Z,SD @ CHC,,16,2023-04-26T18:40:00-05:00,Wednesday,28955,0,16,CHC,3,25,SD,5,0,0
401471397,2023-04-27T18:20Z,SD @ CHC,,16,2023-04-27T13:20:00-05:00,Thursday,26588,0,16,CHC,5,25,SD,2,1,0
401471500,2023-05-05T18:20Z,MIA @ CHC,,16,2023-05-05T13:20:00-05:00,Friday,31181,0,16,CHC,4,28,MIA,1,1,0
401471515,2023-05-06T18:20Z,MIA @ CHC,,16,2023-05-06T13:20:00-05:00,Saturday,36418,0,16,CHC,4,28,MIA,2,1,0
401471530,2023-05-07T18:20Z,MIA @ CHC,,16,2023-05-07T13:20:00-05:00,Sunday,38196,0,16,CHC,4,28,MIA,5,0,0
401471545,2023-05-08T23:40Z,STL @ CHC,,16,2023-05-08T18:40:00-05:00,Monday,30937,0,16,CHC,1,24,STL,3,0,0
401471559,2023-05-09T23:40Z,STL @ CHC,,16,2023-05-09T18:40:00-05:00,Tuesday,32693,0,16,CHC,4,24,STL,6,0,0
401471574,2023-05-10T23:40Z,STL @ CHC,,16,2023-05-10T18:40:00-05:00,Wednesday,36413,0,16,CHC,10,24,STL,4,1,0
401471743,2023-05-23T23:40Z,NYM @ CHC,,16,2023-05-23T18:40:00-05:00,Tuesday,35958,0,16,CHC,7,21,NYM,2,1,0
401471758,2023-05-24T23:40Z,NYM @ CHC,,16,2023-05-24T18:40:00-05:00,Wednesday,33636,0,16,CHC,4,21,NYM,2,1,0
401471768,2023-05-25T23:40Z,NYM @ CHC,,16,2023-05-25T18:40:00-05:00,Thursday,35446,0,16,CHC,1,21,NYM,10,0,0
401471778,2023-05-26T18:20Z,CIN @ CHC,,16,2023-05-26T13:20:00-05:00,Friday,31946,0,16,CHC,0,17,CIN,9,0,0
401471793,2023-05-27T23:15Z,CIN @ CHC,,16,2023-05-27T18:15:00-05:00,Saturday,36372,0,16,CHC,5,17,CIN,8,0,0
401471808,2023-05-28T18:20Z,CIN @ CHC,,16,2023-05-28T13:20:00-05:00,Sunday,40551,0,16,CHC,5,17,CIN,8,0,0
401471829,2023-05-29T18:20Z,TB @ CHC,,16,2023-05-29T13:20:00-05:00,Monday,38163,0,16,CHC,1,30,TB,0,1,0
401471844,2023-05-31T00:05Z,TB @ CHC,,16,2023-05-30T19:05:00-05:00,Tuesday,31762,0,16,CHC,2,30,TB,1,1,0
401471858,2023-05-31T18:20Z,TB @ CHC,,16,2023-05-31T13:20:00-05:00,Wednesday,29360,0,16,CHC,3,30,TB,4,0,0
401471079,2023-04-03T19:10Z,SF @ CHW,,4,2023-04-03T14:10:00-05:00,Monday,34784,0,4,CHW,3,26,SF,12,0,0
401471107,2023-04-05T18:10Z,SF @ CHW,,4,2023-04-05T13:10:00-05:00,Wednesday,15980,0,4,CHW,7,26,SF,3,1,0
401471117,2023-04-06T18:10Z,SF @ CHW,,4,2023-04-06T13:10:00-05:00,Thursday,18261,0,4,CHW,6,26,SF,16,0,0
401471214,2023-04-14T23:10Z,BAL @ CHW,,4,2023-04-14T18:10:00-05:00,Friday,18941,0,4,CHW,3,1,BAL,6,0,0
401471229,2023-04-15T18:10Z,BAL @ CHW,,4,2023-04-15T13:10:00-05:00,Saturday,32091,0,4,CHW,7,1,BAL,6,1,0
401471244,2023-04-16T18:10Z,BAL @ CHW,,4,2023-04-16T13:10:00-05:00,Sunday,13794,0,4,CHW,4,1,BAL,8,0,0
401471262,2023-04-17T23:10Z,PHI @ CHW,Wind - Makeup date April 18,4,2023-04-17T18:10:00-05:00,Monday,0,0,4,CHW,0,22,PHI,0,,1
401542064,2023-04-18T20:10Z,PHI @ CHW,Doubleheader - Game 1 - Makeup from April 17,4,2023-04-18T15:10:00-05:00,Tuesday,0,0,4,CHW,4,22,PHI,7,0,0
401471277,2023-04-18T23:40Z,PHI @ CHW,Doubleheader - Game 2,4,2023-04-18T18:40:00-05:00,Tuesday,12542,0,4,CHW,3,22,PHI,0,1,0
401471292,2023-04-19T18:10Z,PHI @ CHW,,4,2023-04-19T13:10:00-05:00,Wednesday,10149,0,4,CHW,2,22,PHI,5,0,0
401471400,2023-04-27T23:10Z,TB @ CHW,,4,2023-04-27T18:10:00-05:00,Thursday,11060,0,4,CHW,5,30,TB,14,0,0
401471415,2023-04-28T23:10Z,TB @ CHW,,4,2023-04-28T18:10:00-05:00,Friday,16681,0,4,CHW,2,30,TB,3,0,0
401471430,2023-04-29T23:10Z,TB @ CHW,,4,2023-04-29T18:10:00-05:00,Saturday,28462,0,4,CHW,3,30,TB,12,0,0
401471445,2023-04-30T18:10Z,TB @ CHW,,4,2023-04-30T13:10:00-05:00,Sunday,17049,0,4,CHW,12,30,TB,9,1,0
